Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
FETAL LUNG	7/2316	0.036683524655486722532149457265404635109007358551025390625	0.1057348651834617292433193824763293378055095672607421875	0.00806606370473615490179764009326390805654227733612060546875	0.0232492424430630340026482372195459902286529541015625	-0.7731766240640872	2.555679309701521	SRPX;PROCR;BMPER;LOX;CILP;ADAMTS1;PTX3
FORESKIN FIBROBLAST	7/2316	0.036683524655486722532149457265404635109007358551025390625	0.1057348651834617292433193824763293378055095672607421875	0.00806606370473615490179764009326390805654227733612060546875	0.0232492424430630340026482372195459902286529541015625	-0.7452584105269133	2.463397677691304	SRPX;PROCR;SDC4;BMPER;LOX;ADAMTS1;PTX3
OSTEOBLAST	7/2316	0.036683524655486722532149457265404635109007358551025390625	0.1057348651834617292433193824763293378055095672607421875	0.00806606370473615490179764009326390805654227733612060546875	0.0232492424430630340026482372195459902286529541015625	-0.7377914254560962	2.438716099566206	SRPX;BMPER;LOX;ADAMTS1;HAS1;UAP1;PTX3
ALVEOLAR MACROPHAGE	6/2316	0.0972351626306169058988615461203153245151042938232421875	0.2443345112256527229543934254252235405147075653076171875	0.0296092166852078564343031530370353721082210540771484375	0.0744026470551376883921790295062237419188022613525390625	-0.7723827290235697	1.800132858428482	ACE;PTX3;CXCL1;TRIB1;IER5;HK2
HEART (BULK TISSUE)	6/2316	0.0972351626306169058988615461203153245151042938232421875	0.2443345112256527229543934254252235405147075653076171875	0.0296092166852078564343031530370353721082210540771484375	0.0744026470551376883921790295062237419188022613525390625	-0.6798265291443474	1.584419261537868	C3;SRPX;MYOC;CILP;ADAMTS1;GPX3
SKELETAL MUSCLE (BULK TISSUE)	6/2316	0.0972351626306169058988615461203153245151042938232421875	0.2443345112256527229543934254252235405147075653076171875	0.0296092166852078564343031530370353721082210540771484375	0.0744026470551376883921790295062237419188022613525390625	-0.4762241223703985	1.1098988344016436	ACE;BMPER;MYOC;CILP;GPX3;TRIB1
MYOBLAST	6/2316	0.0972351626306169058988615461203153245151042938232421875	0.2443345112256527229543934254252235405147075653076171875	0.0296092166852078564343031530370353721082210540771484375	0.0744026470551376883921790295062237419188022613525390625	-0.4749521195092874	1.1069342754333251	SRPX;SDC4;LOX;ADAMTS1;UAP1;PTX3
VENTRICLE	6/2316	0.0972351626306169058988615461203153245151042938232421875	0.2443345112256527229543934254252235405147075653076171875	0.0296092166852078564343031530370353721082210540771484375	0.0744026470551376883921790295062237419188022613525390625	-0.41103674663368855	0.9579716451871444	C3;SRPX;MYOC;CILP;ADAMTS1;GPX3
ENDOMETRIUM (BULK)	5/2316	0.2179579474136436878506373204800183884799480438232421875	0.4544655073731294070427111364551819860935211181640625	0.08994612662338585806764967855997383594512939453125	0.1875472427466343405821902479146956466138362884521484375	-0.5922794301587984	0.9023099556032472	SRPX;LOX;MYOC;CILP;ADAMTS1
ALVEOLAR CELL TYPE II	5/2316	0.2179579474136436878506373204800183884799480438232421875	0.4544655073731294070427111364551819860935211181640625	0.08994612662338585806764967855997383594512939453125	0.1875472427466343405821902479146956466138362884521484375	-0.4878487417982864	0.7432146958659201	C3;SDC4;CXCL1;TRIB1;IER5
CARDIAC MUSCLE FIBER	5/2316	0.2179579474136436878506373204800183884799480438232421875	0.4544655073731294070427111364551819860935211181640625	0.08994612662338585806764967855997383594512939453125	0.1875472427466343405821902479146956466138362884521484375	-0.42499681593359423	0.6474627322676846	SRPX;BMPER;LOX;ADAMTS1;TRIB1
ESOPHAGUS (BULK TISSUE)	5/2316	0.2179579474136436878506373204800183884799480438232421875	0.4544655073731294070427111364551819860935211181640625	0.08994612662338585806764967855997383594512939453125	0.1875472427466343405821902479146956466138362884521484375	-0.34048576289040494	0.5187141034339283	SDC4;MYOC;CILP;GPX3;CXCL1
LUNG EPITHELIAL CELL	5/2316	0.2179579474136436878506373204800183884799480438232421875	0.4544655073731294070427111364551819860935211181640625	0.08994612662338585806764967855997383594512939453125	0.1875472427466343405821902479146956466138362884521484375	-0.28479550468378584	0.4338726048924794	C3;SDC4;LOX;PTX3;CXCL1
THYROID (BULK TISSUE)	5/2316	0.2179579474136436878506373204800183884799480438232421875	0.4544655073731294070427111364551819860935211181640625	0.08994612662338585806764967855997383594512939453125	0.1875472427466343405821902479146956466138362884521484375	-0.2199040396803244	0.3350134989961219	SRPX;SDC4;ADAMTS1;GPX3;TRIB1
RENAL CORTEX	5/2316	0.2179579474136436878506373204800183884799480438232421875	0.4544655073731294070427111364551819860935211181640625	0.08994612662338585806764967855997383594512939453125	0.1875472427466343405821902479146956466138362884521484375	-0.1814338340623149	0.27640594358274684	BMPER;LOX;CILP;ADAMTS1;GPX3
ILEUM (BULK)	5/2316	0.2179579474136436878506373204800183884799480438232421875	0.4544655073731294070427111364551819860935211181640625	0.08994612662338585806764967855997383594512939453125	0.1875472427466343405821902479146956466138362884521484375	-0.17688825456472382	0.2694809662395986	C3;ACE;CILP;CXCL1;CXCL14
ADRENAL GLAND	4/2316	0.41007922607549129878634630586020648479461669921875	0.80375528310796295894391505498788319528102874755859375	0.2234223335502402429941781747402274049818515777587890625	0.437907773758470841851675459110992960631847381591796875	-0.1867169920577968	0.1664404423096209	C3;SRPX;CILP;GPX3
