Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
FETAL BRAIN CORTEX	13/2316	0.9028298827594378739291869351291097700595855712890625	0.9999998348538221559778094160719774663448333740234375	0.743846616172233243702294203103519976139068603515625	0.94512275937177869788996531497105024755001068115234375	0.9840397492805408	-0.10058965956313709	COLEC12;ELN;FAM129A;ABCA9;WFDC1;AKAP12;ARHGAP21;FMNL2;NFIB;ADAMTSL3;DACT3;MAP6;TCF4
BLOOD PBMC	13/2316	0.9028298827594378739291869351291097700595855712890625	0.9999998348538221559778094160719774663448333740234375	0.743846616172233243702294203103519976139068603515625	0.94512275937177869788996531497105024755001068115234375	1.037810563937946	-0.10608617324032894	SNED1;GADD45B;DOCK9;PTCH2;TNFAIP3;ARAP1;MEOX1;ADAMTS10;B3GNT9;SPOCK2;PQLC3;COL4A4;PLEC
NEUTROPHIL	14/2316	0.8462146143298376887997847006772644817829132080078125	0.9999998348538221559778094160719774663448333740234375	0.64496376597273308295399374401313252747058868408203125	0.83922996054283338640544798181508667767047882080078125	0.7276926803195577	-0.12151177584526637	ENTPD2;GADD45B;IQSEC1;SUSD2;FAM129A;TNFAIP3;ARAP1;FOSL2;CXCL16;THBD;B3GNT9;RASSF2;SIRPA;SCARF2
DENDRITIC CELL	14/2316	0.8462146143298376887997847006772644817829132080078125	0.9999998348538221559778094160719774663448333740234375	0.64496376597273308295399374401313252747058868408203125	0.83922996054283338640544798181508667767047882080078125	0.7320198938941601	-0.12223434379205508	CSTB;FAM129A;TNFAIP3;NR3C1;CXCL16;THBD;RASSF2;PQLC3;ADAMTSL3;UCP2;SH3BGRL3;FXYD5;KCTD12;CCNL1
TESTIS (BULK TISSUE)	23/2316	0.1031945794367090940557574185731937177479267120361328125	0.1769049933200727287019304867499158717691898345947265625	0.025227352062135506571838305944766034372150897979736328125	0.04324688924937515610569249702166416682302951812744140625	0.06190364774352097	-0.14059178567062175	GDF10;PDGFRA;SNED1;COL15A1;LRP1;CHPF;IGFBP5;UNC5B;LAMB2;NRK;PTCH2;LTBP4;PEAR1;PODN;PKD1;AKAP12;SMOC2;THBD;SPOCK2;COL4A4;COL4A3;NAALAD2;TNS2
OOCYTE	14/2316	0.8462146143298376887997847006772644817829132080078125	0.9999998348538221559778094160719774663448333740234375	0.64496376597273308295399374401313252747058868408203125	0.83922996054283338640544798181508667767047882080078125	0.8658025816697175	-0.14457368072453883	NTRK2;ZHX3;FST;OSR1;EBF2;FMO2;NTN1;CPED1;IGSF10;ABI3BP;NAALAD2;SLIT3;SVEP1;HMCN1
CORD BLOOD	15/2316	0.772970002225672470075323872151784598827362060546875	0.9999998348538221559778094160719774663448333740234375	0.53759948298952131562344902704353444278240203857421875	0.72575930203585381494946204838925041258335113525390625	0.7522008828024718	-0.19370303899394473	CSTB;PTCH2;TNFAIP3;NR3C1;SMARCA2;NFKB1;FOSL2;RASSF2;PQLC3;UCP2;SIK1;SH3BGRL3;FXYD5;KCTD12;CCNL1
MAMMARY GLAND	16/2316	0.685212816990457884713805469800718128681182861328125	0.93674663588568918282106778860907070338726043701171875	0.4295960161597867088545399383292533457279205322265625	0.5872958195602147046798791052424348890781402587890625	0.6807298927608246	-0.25733346721894895	ENTPD2;CHPF;UNC5B;SUSD2;PLEKHA6;NTN1;IGSF10;OLFM1;SERTAD4;IRAK1;MGP;TNKS1BP1;PTGFRN;HMCN1;EPHA3;PLEC
HUMAN EMBRYO	16/2316	0.685212816990457884713805469800718128681182861328125	0.93674663588568918282106778860907070338726043701171875	0.4295960161597867088545399383292533457279205322265625	0.5872958195602147046798791052424348890781402587890625	0.691803163367803	-0.261519449278868	TCF7L1;UNC5B;FST;NRK;ASAP3;EBF2;LDB2;CPZ;AKAP12;OLFM1;COL4A2;COL4A1;PTGFRN;HMCN1;SLC29A1;GPC6
PLASMACYTOID DENDRITIC CELL	16/2316	0.685212816990457884713805469800718128681182861328125	0.93674663588568918282106778860907070338726043701171875	0.4295960161597867088545399383292533457279205322265625	0.5872958195602147046798791052424348890781402587890625	0.8143076682569079	-0.3078293136293237	SRPX;GADD45B;FAM129A;TNFAIP3;RRBP1;NTN1;NFKB1;EXT1;IGSF10;THBD;B3GNT9;RASSF2;GPR153;SIRPA;SIK1;RAMP1
RETINA	17/2316	0.58740673645115715206799222869449295103549957275390625	0.8347358886411180289854883085354231297969818115234375	0.328493474315099953653174225109978578984737396240234375	0.466806516131984150508316133709740824997425079345703125	0.6075860471972928	-0.3232587390199898	GDF10;NTRK2;SCARA3;LAMB2;DOCK9;BHLHE41;PLEKHA6;PTMS;AKAP12;GPR153;EPB41L2;COL4A4;COL4A3;NAALAD2;MAP6;GPC6;EPHA3
BASAL CELL	26/2316	0.0248570989794397630145983413285648566670715808868408203125	0.04881030345053626040563443666542298160493373870849609375	0.003828284372142372847525049195382962352596223354339599609375	0.007517358403479568358662721294649600167758762836456298828125	0.08813572025069452	-0.32562728032618526	APP;CFH;CHPF;DOCK9;FAM129A;TWIST2;PEAR1;NTN1;THBD;SERTAD4;GPR153;TNKS1BP1;PTGFRN;SCARA3;ENTPD2;UNC5B;LAMB2;FST;EMP1;FOSL2;EXT1;SMOC2;B3GNT9;FMNL2;SIK1;PLEC
GASTRIC EPITHELIAL CELL	17/2316	0.58740673645115715206799222869449295103549957275390625	0.8347358886411180289854883085354231297969818115234375	0.328493474315099953653174225109978578984737396240234375	0.466806516131984150508316133709740824997425079345703125	0.6364468405127152	-0.33861377177180435	APP;ENTPD2;CHPF;UNC5B;DAPK1;LAMB2;PRRX2;PLEKHA6;FMO2;CXCL16;EXT1;SERTAD4;COL4A4;TNKS1BP1;RAMP1;SPTBN1;PLEC
BETA CELL	18/2316	0.48561760285522537206048809821368195116519927978515625	0.718447960388552520072380502824671566486358642578125	0.240082675830439240538538570035598240792751312255859375	0.355190808077910091800077907464583404362201690673828125	0.4767214913219209	-0.3443520416925403	SNED1;APP;ZHX3;ENTPD2;CHPF;IGFBP5;UNC5B;PTCH2;BHLHE41;PLEKHA6;NTN1;THBD;OLFM1;B3GNT9;ZMIZ1;MAP6;SLC29A1;DLGAP4
ALVEOLAR MACROPHAGE	21/2316	0.216821606283840340179125405484228394925594329833984375	0.349503484756041149505989551471429876983165740966796875	0.0711960607388069932621732505140244029462337493896484375	0.11476379939986798561779579586072941310703754425048828125	0.2269855501087254	-0.3469883511842391	COLEC12;NRP1;LRP1;GADD45B;UNC5B;DAPK1;BHLHE41;TNFAIP3;FOSL2;C2;CXCL16;CPED1;IGSF10;THBD;GPR153;FMNL2;MGAT5;NAALAD2;SIRPA;SIK1;KCTD12
MIDBRAIN	18/2316	0.48561760285522537206048809821368195116519927978515625	0.718447960388552520072380502824671566486358642578125	0.240082675830439240538538570035598240792751312255859375	0.355190808077910091800077907464583404362201690673828125	0.5250761816272146	-0.37928026841432294	COLEC12;NTRK2;TCF7L1;PRG4;TSPAN11;NTN1;PTMS;OLFM1;ARHGAP21;SERTAD4;ZMIZ1;NFIB;COL4A1;NAALAD2;MAP6;TCF4;EPHB2;EPHA3
ALVEOLAR CELL TYPE II	19/2316	0.38635839246061032259405010336195118725299835205078125	0.587700089940083270079185240319930016994476318359375	0.1676149067538726666892756611559889279305934906005859375	0.254963520132651388916400492234970442950725555419921875	0.4007646312404867	-0.3811231015218012	PID1;GADD45B;DOCK9;SUSD2;NRK;PTCH2;WFDC1;TNFAIP3;EMP1;FMO2;C2;CXCL16;FMNL2;ADAMTSL3;COL4A4;COL4A3;TNKS1BP1;EPHB2;EPHA3
NEURONAL EPITHELIUM	17/2316	0.58740673645115715206799222869449295103549957275390625	0.8347358886411180289854883085354231297969818115234375	0.328493474315099953653174225109978578984737396240234375	0.466806516131984150508316133709740824997425079345703125	0.726409291708386	-0.3864771956716899	TCF7L1;ABCA9;WFDC1;AKAP12;ARHGAP21;SIPA1L1;FMNL2;NFIB;ADAMTSL3;RHOJ;DACT3;MAP6;TCF4;PTGFRN;EPHB2;GPC6;EPHA3
AMNIOTIC FLUID	25/2316	0.041621252773353399623257331541026360355317592620849609375	0.07886132104424854738500272333112661726772785186767578125	0.007492186646704596629520178652228423743508756160736083984375	0.01419572206744028862457351891634971252642571926116943359375	0.12258979071842707	-0.3897306415350219	CSTB;PID1;DOCK9;NRK;BHLHE41;MEOX2;SERTAD4;GPR153;TNKS1BP1;HMCN1;TNS2;SCARA3;DAPK1;SUSD2;OSR1;EMP1;PLEKHA6;FMO1;FMO2;FOSL2;IGSF10;B3GNT9;COL4A4;COL4A3;SIK1
MOTOR NEURON	25/2316	0.041621252773353399623257331541026360355317592620849609375	0.07886132104424854738500272333112661726772785186767578125	0.007492186646704596629520178652228423743508756160736083984375	0.01419572206744028862457351891634971252642571926116943359375	0.12355963487159534	-0.392813916102897	APP;ASAP3;TSPAN11;NTN1;ADAMTS10;PTMS;AKAP12;GPR153;TNKS1BP1;NAALAD2;MAP6;SLIT3;EPHB2;SCARF2;GPC6;DACT1;NTRK2;IGFBP5;PLEKHA6;EBF2;SMOC2;OLFM1;FMNL2;COL4A2;EPHA3
DORSAL STRIATUM	19/2316	0.38635839246061032259405010336195118725299835205078125	0.587700089940083270079185240319930016994476318359375	0.1676149067538726666892756611559889279305934906005859375	0.254963520132651388916400492234970442950725555419921875	0.4482447643306651	-0.42627622675639293	NTRK2;SCARA3;DOCK9;PTCH2;BHLHE41;PLEKHA6;FMO2;LDB2;SMOC2;OLFM1;SIPA1L1;SERTAD4;FMNL2;SPOCK2;EPB41L2;COL4A3;NAALAD2;MAP6;RAMP1
ILEUM (BULK)	29/2316	0.004163205347424454340343746849839590140618383884429931640625	0.008646657260035404968245842383112176321446895599365234375	0.0003983555042640206530178692556631858678883872926235198974609375	0.000827353739625273643110148213963839225471019744873046875	0.08017006269554683	-0.43944979237695203	COL15A1;PID1;CFH;CHPF;LTBP4;CPZ;TSPAN11;MEOX1;CYGB;C2;CXCL16;GPR153;SPOCK2;EPHB2;TNS2;PDGFRA;SCARA3;ENTPD2;IGFBP5;SUSD2;PLEKHA6;FMO1;HIC1;SMOC2;COL4A2;COL4A1;TMEM119;RAMP1;EPHA3
SENSORY NEURON	20/2316	0.295389633436661191989713870498235337436199188232421875	0.469148241340579585934023043591878376901149749755859375	0.11176853348246591768333502159293857403099536895751953125	0.1775147296486223325029385478046606294810771942138671875	0.36417949286318413	-0.44410232538998023	NTRK2;NRP1;PID1;IGFBP5;UNC5B;SUSD2;NRK;PLEKHA6;TSPAN11;CYGB;AKAP12;OLFM1;GPR153;SPOCK2;MGAT5;NAALAD2;MAP6;GPC6;EPHA3;DACT1
CEREBRAL CORTEX	24/2316	0.06690132762409158051486457452483591623604297637939453125	0.11844825218691623636146914577693678438663482666015625	0.01404989444388534715335570268734954879619181156158447265625	0.024875222949829793595011295792573946528136730194091796875	0.16444174495083974	-0.44473869593978843	NTRK2;SCARA3;PID1;BHLHE41;PLEKHA6;LDB2;TSPAN11;ADAMTS10;CYGB;PTMS;AKAP12;OLFM1;ARHGAP21;C1QTNF2;SERTAD4;FMNL2;SPOCK2;EPB41L2;HCFC1R1;NAALAD2;MAP6;SIRPA;RAMP1;SCN1B
LUNG EPITHELIAL CELL	24/2316	0.06690132762409158051486457452483591623604297637939453125	0.11844825218691623636146914577693678438663482666015625	0.01404989444388534715335570268734954879619181156158447265625	0.024875222949829793595011295792573946528136730194091796875	0.17726696670026826	-0.47942497586028326	SCARA3;PID1;ENTPD2;LAMB2;SUSD2;OSR1;ASAP3;TWIST2;PEAR1;CPZ;NTN1;CYGB;CYTH3;THBD;B3GNT9;SERTAD4;IRAK1;COL4A2;COL4A4;COL4A3;TNKS1BP1;SVEP1;PTGFRN;SCARF2
MELANOCYTE	24/2316	0.06690132762409158051486457452483591623604297637939453125	0.11844825218691623636146914577693678438663482666015625	0.01404989444388534715335570268734954879619181156158447265625	0.024875222949829793595011295792573946528136730194091796875	0.19325434907691882	-0.5226634345120565	SRPX;LRP1;CHPF;LAMB2;PTCH2;BHLHE41;WFDC1;EMP1;PKD1;CYGB;AKAP12;CYTH3;OLFM1;GPR153;COL4A2;COL4A1;TNKS1BP1;SIRPA;HMCN1;SCARF2;SPTBN1;TNS2;DDR2;PLEC
CINGULATE GYRUS	23/2316	0.1031945794367090940557574185731937177479267120361328125	0.1769049933200727287019304867499158717691898345947265625	0.025227352062135506571838305944766034372150897979736328125	0.04324688924937515610569249702166416682302951812744140625	0.2892652848912315	-0.6569616560218914	GDF10;NTRK2;PDGFRA;APP;SCARA3;CFH;LRP1;LAMB2;DOCK9;BHLHE41;PLEKHA6;FMO2;LDB2;AKAP12;SMOC2;OLFM1;FMNL2;SPOCK2;NAALAD2;MAP6;SIRPA;SPTBN1;EPHA3
SUPERIOR FRONTAL GYRUS	19/2316	0.38635839246061032259405010336195118725299835205078125	0.587700089940083270079185240319930016994476318359375	0.1676149067538726666892756611559889279305934906005859375	0.254963520132651388916400492234970442950725555419921875	0.7168912317784824	-0.681756293871268	GDF10;NTRK2;SCARA3;ENTPD2;BHLHE41;PLEKHA6;LDB2;PKD1;ADAMTS10;CYGB;SMOC2;OLFM1;GPR153;SPOCK2;MAP6;SIRPA;RAMP1;SCN1B;TNS2
BRAIN (BULK)	21/2316	0.216821606283840340179125405484228394925594329833984375	0.349503484756041149505989551471429876983165740966796875	0.0711960607388069932621732505140244029462337493896484375	0.11476379939986798561779579586072941310703754425048828125	0.5145721435773437	-0.7866163268089835	GDF10;NTRK2;APP;SCARA3;ENTPD2;UNC5B;IQSEC1;BHLHE41;PLEKHA6;LDB2;TSPAN11;PKD1;CYGB;OLFM1;FMNL2;SPOCK2;MAP6;SIRPA;RAMP1;SCN1B;TNS2
KERATINOCYTE	22/2316	0.1527163502968612862620290115955867804586887359619140625	0.253744089724015686737601527056540362536907196044921875	0.0433404787335044117124738249913207255303859710693359375	0.0720118723572073238248236748404451645910739898681640625	0.43494281190652995	-0.8173327877454406	SRPX;SCARA3;ENTPD2;CHPF;GADD45B;UNC5B;DOCK9;FST;TWIST2;TNFAIP3;EMP1;CYGB;EXT1;CYTH3;THBD;B3GNT9;GPR153;COL4A2;TNKS1BP1;SIK1;PTGFRN;PLEC
PREFRONTAL CORTEX	24/2316	0.06690132762409158051486457452483591623604297637939453125	0.11844825218691623636146914577693678438663482666015625	0.01404989444388534715335570268734954879619181156158447265625	0.024875222949829793595011295792573946528136730194091796875	0.3287528281667268	-0.8891240124525374	COLEC12;NTRK2;NRP1;PDGFRA;CCBE1;PID1;DOCK9;ABCA9;WFDC1;LDB2;AKAP12;OLFM1;ARHGAP21;RASSF2;FMNL2;NFIB;ADAMTSL3;RHOJ;DACT3;MAP6;TCF4;EPHA3;SCN1B;DACT1
MACROPHAGE	22/2316	0.1527163502968612862620290115955867804586887359619140625	0.253744089724015686737601527056540362536907196044921875	0.0433404787335044117124738249913207255303859710693359375	0.0720118723572073238248236748404451645910739898681640625	0.49552798029528833	-0.9311828002520329	NRP1;CSTB;PID1;LRP1;GADD45B;DAPK1;BHLHE41;TNFAIP3;EMP1;ARAP1;NFKB1;FOSL2;C2;CXCL16;THBD;IRAK1;PQLC3;TMEM119;SIRPA;KCTD12;EPHB2;SCN1B
