Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-X4XX-0008-SM-46MVK_skin_male_60-69_years	4/1427	0.1354527747116042457609097482418292202055454254150390625	0.76380546521617020960803756679524667561054229736328125	0.1363695159696865777387841944801039062440395355224609375	0.76897116008714261337075868141255341470241546630859375	-1.1861213658518657	2.371213445858602	CCBE1;UNC5B;CDH11;CLEC11A
GTEX-WOFM-0726-SM-3MJF8_adipose tissue_male_20-29_years	2/482	0.14561284040093325220510678263963200151920318603515625	0.7988317048224848893056559973047114908695220947265625	0.1466445682883962542408795570736401714384555816650390625	0.804208355838364585821409491472877562046051025390625	-1.2256217821893831	2.3615329003711696	THBD;PID1
GTEX-NPJ8-0011-R7a-SM-2HMJV_brain_male_40-49_years	2/504	0.156330859845797587315274768116069026291370391845703125	0.81520568240781454694143803862971253693103790283203125	0.1573866189627722012023269826386240310966968536376953125	0.82065305206613070598820058876299299299716949462890625	-1.2721804521911593	2.360887829859834	GDF10;CPE
GTEX-TMZS-0008-SM-47JWM_skin_male_60-69_years	4/1426	0.1352011152369861635147429979042499326169490814208984375	0.76380546521617020960803756679524667561054229736328125	0.13611681353662541393845231141312979161739349365234375	0.76897116008714261337075868141255341470241546630859375	-1.1774250956063104	2.3560180398542823	CCBE1;CDH11;CLEC11A;PIK3R1
GTEX-QCQG-1526-SM-48U25_blood vessel_female_50-59_years	2/470	0.1398387650679480398441256738806259818375110626220703125	0.78169551133654791019722551936865784227848052978515625	0.1408568834429644311967422254383563995361328125	0.787386769861126989411559407017193734645843505859375	-1.1952973210009055	2.351466821046707	SUSD2;FMO2
GTEX-W5X1-0008-SM-4LMKA_skin_female_40-49_years	3/955	0.1474571320536403884471354786001029424369335174560546875	0.7988317048224848893056559973047114908695220947265625	0.1484541096963240269790418324191705323755741119384765625	0.804208355838364585821409491472877562046051025390625	-1.2213020408134478	2.3378380758872455	CCBE1;CDH11;CLEC11A
GTEX-WRHK-0826-SM-3MJFG_adipose tissue_female_20-29_years	2/485	0.1470645751379180687923309278630767948925495147705078125	0.7988317048224848893056559973047114908695220947265625	0.1480996491244696844358230691796052269637584686279296875	0.804208355838364585821409491472877562046051025390625	-1.209896527198633	2.3192306921250805	THBD;PID1
GTEX-WEY5-2226-SM-3GILQ_nerve_female_40-49_years	4/1455	0.142581362883877738045867999971960671246051788330078125	0.7894954538516538722348059309297241270542144775390625	0.1435273856003418668780824418718111701309680938720703125	0.79447391706340753092518980338354595005512237548828125	-1.1810661391163808	2.3005307910912896	ENTPD2;DOCK9;PIK3R1;MEOX2
GTEX-XUYS-0008-SM-47JYZ_skin_male_50-59_years	3/952	0.1464687180062791416190748350345529615879058837890625	0.7988317048224848893056559973047114908695220947265625	0.147462408868000494077676876258919946849346160888671875	0.804208355838364585821409491472877562046051025390625	-1.196195509311012	2.2978238714634416	CCBE1;CDH11;CLEC11A
GTEX-OHPK-2426-SM-3MJGH_ovary_female_50-59_years	5/2043	0.151479967892117206584856603512889705598354339599609375	0.81164157468833109110306622824282385408878326416015625	0.1524205445100767775112871049714158289134502410888671875	0.81680673877728093845718149168533273041248321533203125	-1.2165109081237115	2.295923333564706	CCBE1;CFH;CDH11;RBP1;PIK3R1
GTEX-RU72-1126-SM-2TF6H_nerve_female_50-59_years	4/1526	0.161341131090904810196917651410331018269062042236328125	0.8180395365642156857433064942597411572933197021484375	0.1623620151516879939190829418294015340507030487060546875	0.82321567186413713290704663450014777481555938720703125	-1.2549933024518483	2.289401864864134	ENTPD2;DOCK9;LTBP4;MEOX2
GTEX-OIZI-1326-SM-3NB1B_esophagus_male_40-49_years	2/499	0.1538806708432614855919240426374017260968685150146484375	0.8120928306437928956285077219945378601551055908203125	0.15493107008333317775594650811399333178997039794921875	0.8176362279236550900662905405624769628047943115234375	-1.2220763497811673	2.287211016976051	COL15A1;PIK3R1
GTEX-TKQ2-1826-SM-33HB2_breast_male_50-59_years	3/966	0.1511010897077476322625244620212470181286334991455078125	0.81164157468833109110306622824282385408878326416015625	0.152110081040375877403647564278799109160900115966796875	0.81680673877728093845718149168533273041248321533203125	-1.2087861362691235	2.28437153225444	COL15A1;FMO2;MEOX2
GTEX-POMQ-0526-SM-3GADD_lung_female_20-29_years	4/1416	0.1326958061194460636311731605019303970038890838623046875	0.76380546521617020960803756679524667561054229736328125	0.133601085880874437261667253551422618329524993896484375	0.76897116008714261337075868141255341470241546630859375	-1.1308204205941044	2.2839134150203564	GDF10;SUSD2;COL4A3;CDH11
GTEX-S33H-2326-SM-2XCB3_nerve_male_30-39_years	4/1491	0.151973973742370704886894827723153866827487945556640625	0.8120928306437928956285077219945378601551055908203125	0.1529578525983810999289147503077401779592037200927734375	0.8176362279236550900662905405624769628047943115234375	-1.2115448922186987	2.282606305794897	ENTPD2;DOCK9;LTBP4;MEOX2
GTEX-WFG7-0008-SM-4LMKB_skin_male_20-29_years	5/2004	0.1428426982518884724715491074675810523331165313720703125	0.7894954538516538722348059309297241270542144775390625	0.143743447097046839200373824496637098491191864013671875	0.79447391706340753092518980338354595005512237548828125	-1.170660166966613	2.2781178740477452	CCBE1;UNC5B;CDH11;CLEC11A;PIK3R1
GTEX-T5JC-2526-SM-4DM6G_pituitary_male_20-29_years	5/2052	0.1535063378655893429058920673924149014055728912353515625	0.8120928306437928956285077219945378601551055908203125	0.1544562117670417455972398101948783732950687408447265625	0.8176362279236550900662905405624769628047943115234375	-1.2085939380227244	2.26492126375446	COL4A4;RBP1;COL4A3;CPE;MAP6
GTEX-SUCS-1726-SM-32PM8_nerve_male_70-79_years	3/974	0.1537704524838814368337125415564514696598052978515625	0.8120928306437928956285077219945378601551055908203125	0.1547881435324670873487917788224876858294010162353515625	0.8176362279236550900662905405624769628047943115234375	-1.2017125948821328	2.249959709961857	GDF10;ENTPD2;LTBP4
GTEX-WFJO-0726-SM-4LVM8_esophagus_male_30-39_years	2/503	0.1558401753111613441404870172846131026744842529296875	0.81520568240781454694143803862971253693103790283203125	0.1568948671497467639568412778316996991634368896484375	0.82065305206613070598820058876299299299716949462890625	-1.2096562849159993	2.2486594797889787	COL15A1;FHL1
GTEX-Q2AG-1026-SM-33HBW_lung_female_40-49_years	5/2025	0.14746431178072627599107136120437644422054290771484375	0.7988317048224848893056559973047114908695220947265625	0.1483864126227248669831482175140990875661373138427734375	0.804208355838364585821409491472877562046051025390625	-1.1741183862307931	2.247461118822277	EDNRA;DOCK9;SUSD2;COL4A3;FMO2
GTEX-U8T8-0426-SM-3DB8X_nerve_male_60-69_years	4/1494	0.15276792695924068521406979925814084708690643310546875	0.8120928306437928956285077219945378601551055908203125	0.1537549703197348127670096573638147674500942230224609375	0.8176362279236550900662905405624769628047943115234375	-1.1949278742924057	2.2450727026984714	GDF10;ENTPD2;LTBP4;PIK3R1
GTEX-U8T8-2226-SM-3DB95_lung_male_60-69_years	4/1500	0.154360922355189611465675625368021428585052490234375	0.81287919197346625299616107440670020878314971923828125	0.155354299007222362849489627478760667145252227783203125	0.81811040721829109134688451376860029995441436767578125	-1.201322963388569	2.2446260268860683	GDF10;DOCK9;FMO2;MEOX2
GTEX-XUJ4-0926-SM-4BOPA_esophagus_female_60-69_years	2/509	0.1587890449025816386185994133484200574457645416259765625	0.81520568240781454694143803862971253693103790283203125	0.159850105496173788832692252981360070407390594482421875	0.82065305206613070598820058876299299299716949462890625	-1.2151303984252244	2.2360571003667857	COL15A1;FHL1
GTEX-T5JC-0526-SM-32PM7_adipose tissue_male_20-29_years	2/506	0.157313186654872427805429424552130512893199920654296875	0.81520568240781454694143803862971253693103790283203125	0.158371073318605948276882600112003274261951446533203125	0.82065305206613070598820058876299299299716949462890625	-1.2063995550353843	2.231256052957729	COL15A1;EDNRA
GTEX-WFON-1826-SM-3GILG_breast_male_40-49_years	3/966	0.1511010897077476322625244620212470181286334991455078125	0.81164157468833109110306622824282385408878326416015625	0.152110081040375877403647564278799109160900115966796875	0.81680673877728093845718149168533273041248321533203125	-1.177737410162277	2.225695457220887	COL15A1;DOCK9;FMO2
GTEX-R53T-0008-SM-48FEW_skin_female_50-59_years	3/987	0.158141876791013713532407791717560030519962310791015625	0.81520568240781454694143803862971253693103790283203125	0.159173637166637071960195726205711252987384796142578125	0.82065305206613070598820058876299299299716949462890625	-1.2008537507446413	2.2146897740505564	CCBE1;CDH11;CLEC11A
GTEX-RVPU-1526-SM-47JXQ_blood vessel_male_50-59_years	2/524	0.1662093993739449937496743814335786737501621246337890625	0.8307084848547068300916862426674924790859222412109375	0.1672860217371930635632537587298429571092128753662109375	0.83608940395737629813766034203581511974334716796875	-1.2339020502574947	2.2142456734739846	CFH;MEOX2
GTEX-PW2O-0526-SM-2I3DX_lung_male_20-29_years	3/988	0.158479840838700203331512739168829284608364105224609375	0.81520568240781454694143803862971253693103790283203125	0.1595126799938157702296592788115958683192729949951171875	0.82065305206613070598820058876299299299716949462890625	-1.200507020054509	2.2114874528481536	EDNRA;SUSD2;COL4A3
GTEX-S4Q7-0626-SM-4AD5M_esophagus_male_20-29_years	3/956	0.147787120615080758145865047481493093073368072509765625	0.7988317048224848893056559973047114908695220947265625	0.1487851928847325477800467297129216603934764862060546875	0.8042265712315719294878135769977234303951263427734375	-1.1565735073633026	2.211348207610544	KLF5;UNC5B;DOCK9
GTEX-S341-1926-SM-3K2BA_nerve_female_40-49_years	4/1428	0.135704638481764561230846766193280927836894989013671875	0.76380546521617020960803756679524667561054229736328125	0.1366224229005681412019157505710609257221221923828125	0.76897116008714261337075868141255341470241546630859375	-1.105433417656716	2.2078540106259728	ENTPD2;DOCK9;PIK3R1;MEOX2
GTEX-PLZ5-1626-SM-3NB21_nerve_male_50-59_years	3/986	0.157804153494408405666860062410705722868442535400390625	0.81520568240781454694143803862971253693103790283203125	0.1588348345986944909480342857932555489242076873779296875	0.82065305206613070598820058876299299299716949462890625	-1.1952050709068827	2.206827299878195	ENTPD2;PIK3R1;MEOX2
GTEX-PVOW-1626-SM-48TC9_esophagus_male_40-49_years	3/974	0.1537704524838814368337125415564514696598052978515625	0.8120928306437928956285077219945378601551055908203125	0.1547881435324670873487917788224876858294010162353515625	0.8176362279236550900662905405624769628047943115234375	-1.176119518351293	2.2020419371985547	THBD;KLF5;UNC5B
GTEX-QCQG-2126-SM-2S1P8_muscle_female_50-59_years	3/1005	0.1642615364486766649232407644376507960259914398193359375	0.8249446931619413003744512025150470435619354248046875	0.1653126382721337161996189024648629128932952880859375	0.830321209463781517712277491227723658084869384765625	-1.207291841934945	2.180725684793658	FHL1;COL4A3;PIK3R1
GTEX-WL46-0526-SM-3LK7W_blood vessel_male_50-59_years	2/513	0.1607612029041182444277779950425610877573490142822265625	0.816786732767507572816612082533538341522216796875	0.16182646317661897317208286040113307535648345947265625	0.8221990489346231445466628429130651056766510009765625	-1.1904476900074816	2.175942223483101	GDF10;COL15A1
GTEX-Q2AG-0011-R2A-SM-2HMIT_brain_female_40-49_years	4/1516	0.1586417270763395837018805423213052563369274139404296875	0.81520568240781454694143803862971253693103790283203125	0.15965201958262353887363360627205111086368560791015625	0.82065305206613070598820058876299299299716949462890625	-1.1792735871075888	2.1711687477226516	UNC5B;DOCK9;SPOCK2;MAP6
GTEX-S4P3-0726-SM-4AD57_stomach_female_50-59_years	2/505	0.1568218642145695340683886342958430759608745574951171875	0.81520568240781454694143803862971253693103790283203125	0.1578786882671688596158077189102186821401119232177734375	0.82065305206613070598820058876299299299716949462890625	-1.1656514666859092	2.1595380591781743	COL15A1;PID1
GTEX-R53T-1526-SM-48FEK_breast_female_50-59_years	3/973	0.1534359088532528392345710699373739771544933319091796875	0.8120928306437928956285077219945378601551055908203125	0.154452514163478771269666367516038008034229278564453125	0.8176362279236550900662905405624769628047943115234375	-1.1514061589710647	2.158278986787481	COL15A1;FMO2;MEOX2
GTEX-TKQ1-1326-SM-4DXU7_nerve_male_30-39_years	3/983	0.1567924336672500695843979201526963151991367340087890625	0.81520568240781454694143803862971253693103790283203125	0.157819873967742996256902188179083168506622314453125	0.82065305206613070598820058876299299299716949462890625	-1.1611514449071807	2.151419049669615	GDF10;ENTPD2;LTBP4
GTEX-S33H-0326-SM-4AD6N_breast_male_30-39_years	3/993	0.160173253388959491161358528188429772853851318359375	0.816786732767507572816612082533538341522216796875	0.161211478923097673021658238212694413959980010986328125	0.8221990489346231445466628429130651056766510009765625	-1.1698676602231246	2.142611702415749	COL15A1;FMO2;MEOX2
GTEX-WQUQ-1326-SM-3MJFF_heart_male_60-69_years	2/534	0.1711923340306956420331374602028517983853816986083984375	0.84007883927403337320782839015009813010692596435546875	0.1722790528310251534360730829575913958251476287841796875	0.84539036862625971391338453031494282186031341552734375	-1.2094504405793767	2.1346408343350673	CFH;FMO2
GTEX-U8XE-0626-SM-3DB8U_blood vessel_male_30-39_years	3/954	0.1471274017170078052263448853409499861299991607666015625	0.7988317048224848893056559973047114908695220947265625	0.1481232842826768758559552452425123192369937896728515625	0.804208355838364585821409491472877562046051025390625	-1.1106369452671458	2.1284872698446033	THBD;COL15A1;EDNRA
GTEX-OIZI-0626-SM-2XCEH_muscle_male_40-49_years	3/1014	0.1673496223608723909581641464683343656361103057861328125	0.8321793152749152877589722265838645398616790771484375	0.168410333971598713542761061034980230033397674560546875	0.8375261022503444063858069057459942996501922607421875	-1.1895493712167184	2.126521852807411	FHL1;COL4A3;PIK3R1
GTEX-XGQ4-1526-SM-4AT6H_esophagus_male_50-59_years	4/1510	0.157030870446404235973858476427267305552959442138671875	0.81520568240781454694143803862971253693103790283203125	0.1580348150056269940222364311921410262584686279296875	0.82065305206613070598820058876299299299716949462890625	-1.1479373225664586	2.125191134531569	KLF5;UNC5B;RBP1;FMO2
GTEX-WFG8-0126-SM-4LVMH_adrenal gland_male_20-29_years	4/1530	0.1624259716830793454089842953180777840316295623779296875	0.8218419268253127629719756441772915422916412353515625	0.16345109629486131996856101977755315601825714111328125	0.827028845995030348348109328071586787700653076171875	-1.165898701633346	2.119059294786794	CCBE1;COL15A1;PID1;RBP1
GTEX-R55G-0626-SM-48FDB_blood vessel_female_40-49_years	2/508	0.1582967787425338113127537553737056441605091094970703125	0.81520568240781454694143803862971253693103790283203125	0.159356783689620196131642160253250040113925933837890625	0.82065305206613070598820058876299299299716949462890625	-1.1492769090629498	2.1184433488658114	PID1;COL4A4
GTEX-XXEK-0008-SM-4BRW7_skin_male_50-59_years	3/1004	0.1639195631051135471079049921172554604709148406982421875	0.8249446931619413003744512025150470435619354248046875	0.16496959465374028130923989010625518858432769775390625	0.830321209463781517712277491227723658084869384765625	-1.1714463749184283	2.118419539873147	CCBE1;CDH11;CLEC11A
GTEX-S3XE-0226-SM-4AD6I_blood vessel_male_50-59_years	2/528	0.1681992422071548476392166548976092599332332611083984375	0.8321793152749152877589722265838645398616790771484375	0.1692799293871926902266267234153929166495800018310546875	0.8375261022503444063858069057459942996501922607421875	-1.1874346879374655	2.11672824297754	COL4A4;FHL1
GTEX-WVLH-0011-R7A-SM-3MJFB_brain_male_50-59_years	2/531	0.1696945564515378868097883469090447761118412017822265625	0.83620570588769871367418318186537362635135650634765625	0.170778269224949597049345584309776313602924346923828125	0.84154592907234204712807468240498565137386322021484375	-1.1886403352978807	2.1083569575222314	RBP1;CPE
GTEX-Q2AI-1726-SM-2S1PZ_blood vessel_male_40-49_years	2/520	0.1642241228930722829471022805591928772628307342529296875	0.8249446931619413003744512025150470435619354248046875	0.1652966449969203444059218099937424995005130767822265625	0.830321209463781517712277491227723658084869384765625	-1.1650145028518095	2.10462570572345	EDNRA;SUSD2
GTEX-QV31-1626-SM-2S1QC_blood vessel_male_30-39_years	2/527	0.167701359283839723790521247792639769613742828369140625	0.8321793152749152877589722265838645398616790771484375	0.16878103356273033153200913147884421050548553466796875	0.8375261022503444063858069057459942996501922607421875	-1.1771214806175887	2.1018333962826063	COL15A1;SUSD2
GTEX-T5JW-0326-SM-4DM6J_fallopian tube_female_20-29_years	3/994	0.160512650539907208990797471415135078132152557373046875	0.816786732767507572816612082533538341522216796875	0.1615519518447297020458108818274922668933868408203125	0.8221990489346231445466628429130651056766510009765625	-1.1337765131257007	2.074110934647552	EDNRA;RBP1;CLEC11A
GTEX-R53T-1126-SM-48FD4_esophagus_female_50-59_years	3/991	0.1594951721109763853601037908447324298322200775146484375	0.816786732767507572816612082533538341522216796875	0.1605312445880037464096545818392769433557987213134765625	0.8221990489346231445466628429130651056766510009765625	-1.1211599713720837	2.058160028978328	KLF5;DOCK9;FMO2
GTEX-SJXC-0008-SM-4DM7G_skin_male_60-69_years	4/1523	0.16052939920342534918518140329979360103607177734375	0.816786732767507572816612082533538341522216796875	0.161547104304284039333339251243160106241703033447265625	0.8221990489346231445466628429130651056766510009765625	-1.1184861308657648	2.046022274473093	CCBE1;SUSD2;CDH11;CLEC11A
GTEX-QDVN-2226-SM-2S1PM_nerve_male_50-59_years	3/1022	0.17010996820005719332158378165331669151782989501953125	0.83657286966521116067241337077575735747814178466796875	0.1711791875423711861703424119696137495338916778564453125	0.8418311146873325157002909691073000431060791015625	-1.154067294132351	2.0442111456917527	GDF10;CFH;MEOX2
GTEX-TML8-0926-SM-4DXSJ_ovary_female_40-49_years	5/2168	0.18068423013344858674145143595524132251739501953125	0.8601390153098549262722372077405452728271484375	0.1817573112182541972270399810440721921622753143310546875	0.86505168024007195182178975301212631165981292724609375	-1.1777742136454632	2.015176810137812	CCBE1;EDNRA;CDH11;CLEC11A;RBP1
GTEX-OIZG-0926-SM-3LK5Y_esophagus_male_50-59_years	2/565	0.1868030506304531324079931664527975954115390777587890625	0.8722503323344590331345216327463276684284210205078125	0.18791972198512907343825872885645367205142974853515625	0.87746347921320799745359408916556276381015777587890625	-1.2010388722469023	2.0149834231944888	PID1;LTBP4
GTEX-P4PQ-0008-SM-48TDX_skin_male_60-69_years	3/1027	0.1718424051952908426788013684927136637270450592041015625	0.84007883927403337320782839015009813010692596435546875	0.172916925481461147828809998827637173235416412353515625	0.84539036862625971391338453031494282186031341552734375	-1.1435176684766897	2.0139375554640115	CCBE1;CDH11;CLEC11A
GTEX-N7MS-0826-SM-2HML4_heart_male_60-69_years	2/574	0.191376771149412261419087144531658850610256195068359375	0.87234826566461054486723014633753336966037750244140625	0.192501773094842454359110206496552564203739166259765625	0.87750675826049373551285270877997390925884246826171875	-1.2163889152979708	2.0113126587332983	COL15A1;EPHA3
GTEX-OIZG-1326-SM-2HMIQ_muscle_male_50-59_years	3/1038	0.175672934446893247439902552287094295024871826171875	0.85029858211573172699360156912007369101047515869140625	0.1767590720918430224894990487882751040160655975341796875	0.85555574539128753652761361081502400338649749755859375	-1.156391179340919	2.011116141039329	COL4A4;FHL1;COL4A3
GTEX-XBEC-0326-SM-4AT4M_adipose tissue_male_50-59_years	3/1006	0.1646037407096537508177647168849944137036800384521484375	0.8249446931619413003744512025150470435619354248046875	0.1656559123098565733389619936133385635912418365478515625	0.830321209463781517712277491227723658084869384765625	-1.11094218478363	2.004377737306147	GDF10;COL15A1;CFH
GTEX-XUZC-0626-SM-4BOPG_blood vessel_female_30-39_years	2/536	0.172192198922102190916660902075818739831447601318359375	0.84007883927403337320782839015009813010692596435546875	0.1732809109286913840097810179941006936132907867431640625	0.84539036862625971391338453031494282186031341552734375	-1.1380725755672823	2.0020335319954747	PID1;FMO2
GTEX-RTLS-2326-SM-46MUH_ovary_female_60-69_years	6/2762	0.180860526446570968328586559437098912894725799560546875	0.8601390153098549262722372077405452728271484375	0.181893507336543247543403367671999149024486541748046875	0.86505168024007195182178975301212631165981292724609375	-1.1705198091581646	2.001622955542946	CCBE1;EDNRA;CDH11;CLEC11A;RBP1;LTBP4
GTEX-XPT6-0326-SM-4B66V_blood vessel_male_20-29_years	2/539	0.17369398317167128453775148955173790454864501953125	0.8457242752049232148436885836417786777019500732421875	0.1747856689409111596855694870100705884397029876708984375	0.8510397452003888307814349900581873953342437744140625	-1.138762601707738	1.9933586633867717	THBD;PID1
GTEX-S4P3-0526-SM-4AD58_esophagus_female_50-59_years	2/528	0.1681992422071548476392166548976092599332332611083984375	0.8321793152749152877589722265838645398616790771484375	0.1692799293871926902266267234153929166495800018310546875	0.8375261022503444063858069057459942996501922607421875	-1.1162969530597502	1.9899176873429731	GDF10;COL15A1
GTEX-WH7G-1026-SM-4LVML_esophagus_male_40-49_years	2/549	0.178716622597779595249534168033278547227382659912109375	0.8584152859578342287250052322633564472198486328125	0.179818083329098821199210078702890314161777496337890625	0.8635490733651829398098698220564983785152435302734375	-1.1555336146734814	1.9897755468494998	COL15A1;PIK3R1
GTEX-OIZI-0226-SM-2XCEE_adipose tissue_male_40-49_years	4/1550	0.1678930320927308483813789052874199114739894866943359375	0.8321793152749152877589722265838645398616790771484375	0.168939391658830262432644531145342625677585601806640625	0.8375261022503444063858069057459942996501922607421875	-1.1094736426299068	1.9797760729290472	COL15A1;DOCK9;FMO2;PIK3R1
GTEX-POYW-1126-SM-48TCI_blood vessel_male_60-69_years	3/1051	0.180233081428505192977951310240314342081546783447265625	0.8601390153098549262722372077405452728271484375	0.1813328692346795889545063573677907697856426239013671875	0.86505168024007195182178975301212631165981292724609375	-1.1549951342451874	1.9790892086136478	THBD;PID1;FMO2
GTEX-PWN1-1826-SM-2S1PE_blood vessel_female_40-49_years	2/542	0.1751981125836078734270273571382858790457248687744140625	0.84967622189757652240160723522421903908252716064453125	0.1762927529324736786175975566948181949555873870849609375	0.85498501125749093443317860874230973422527313232421875	-1.1352587911115801	1.9774367585393884	CFH;SUSD2
GTEX-UPK5-1826-SM-3GAEB_adipose tissue_male_40-49_years	3/1018	0.1687280047423077855572870475953095592558383941650390625	0.83311574172560021178668421271140687167644500732421875	0.169792974258370754636615629351581446826457977294921875	0.83837416263589903397956959452130831778049468994140625	-1.1068379274755085	1.9695818983342428	EDNRA;MEOX2;EPHA3
GTEX-WFON-2526-SM-3LK7P_blood vessel_male_40-49_years	2/521	0.164720008007070595201781770811066962778568267822265625	0.8249446931619413003744512025150470435619354248046875	0.1657935585318879023741800438074278645217418670654296875	0.830321209463781517712277491227723658084869384765625	-1.0862136389985602	1.9589951697493535	SUSD2;MEOX2
GTEX-XAJ8-1126-SM-47JYA_nerve_male_40-49_years	4/1603	0.1827136408292263369812502560307621024549007415771484375	0.8639292381405037080099873492144979536533355712890625	0.1838164994251709760675339566660113632678985595703125	0.869143910576819944679982654633931815624237060546875	-1.151772883393588	1.9578240388478145	ENTPD2;LTBP4;PIK3R1;MEOX2
GTEX-RU72-2226-SM-46MUE_ovary_female_50-59_years	5/2160	0.178749067287878260490430193385691381990909576416015625	0.8584152859578342287250052322633564472198486328125	0.1798134592055695701873219150002114474773406982421875	0.8635490733651829398098698220564983785152435302734375	-1.1331712761936152	1.9510629319470734	CCBE1;EDNRA;CDH11;RBP1;LTBP4
GTEX-S7SF-0826-SM-4AD4W_uterus_female_20-29_years	3/1049	0.1795292261892123819588817923431633971631526947021484375	0.8601390153098549262722372077405452728271484375	0.1806269195840859154156277099900762550532817840576171875	0.86505168024007195182178975301212631165981292724609375	-1.133719027573611	1.9470686308338505	COL15A1;PID1;RBP1
GTEX-T5JC-1526-SM-4DM68_kidney_male_20-29_years	3/1034	0.1742769958249072159706116735833347775042057037353515625	0.84688266882044016536923436433426104485988616943359375	0.1753589160875772823278140322145191021263599395751953125	0.852140158572108230572439424577169120311737060546875	-1.1130553648091528	1.9446293965440635	SPOCK2;COL4A4;COL4A3
GTEX-PLZ4-1326-SM-2S1O7_blood vessel_female_50-59_years	2/577	0.1929051048174963423065264578326605260372161865234375	0.875026113164761643048450423520989716053009033203125	0.1940328484048923496363414642473799176514148712158203125	0.88014160810648023325342137468396686017513275146484375	-1.1785784680080464	1.939417925363191	SUSD2;FMO2
GTEX-PWCY-0826-SM-48TCR_esophagus_female_20-29_years	2/573	0.19086773635038578600386927064391784369945526123046875	0.87234826566461054486723014633753336966037750244140625	0.1919918205306752889693910901769413612782955169677734375	0.87750675826049373551285270877997390925884246826171875	-1.1611399846666832	1.9230505155714357	FHL1;PIK3R1
GTEX-SUCS-0626-SM-32PM5_lung_male_70-79_years	3/1028	0.1721895514970068485904874933112296275794506072998046875	0.84007883927403337320782839015009813010692596435546875	0.173265130447509407840556150404154323041439056396484375	0.84539036862625971391338453031494282186031341552734375	-1.0912625239188558	1.9197046890462846	GDF10;SUSD2;FMO2
GTEX-RU1J-0126-SM-2TF6Y_lung_female_20-29_years	3/1044	0.17777321887240093989390743445255793631076812744140625	0.8570834560174300786883350156131200492382049560546875	0.178865667309782094829273546565673314034938812255859375	0.8623503881693619366188841013354249298572540283203125	-1.1098552720311448	1.9169937365198513	THBD;DOCK9;SUSD2
GTEX-NPJ7-1726-SM-2YUNA_nerve_female_60-69_years	3/1076	0.1890993411711286709131485395118943415582180023193359375	0.87234826566461054486723014633753336966037750244140625	0.190225135670513634256195700800162740051746368408203125	0.87750675826049373551285270877997390925884246826171875	-1.1508768537568812	1.9167655902886624	ENTPD2;PIK3R1;MEOX2
GTEX-XYKS-1326-SM-4BRUN_breast_female_60-69_years	3/1055	0.1816432576773656659696598580922000110149383544921875	0.8605261666800296804780145976110361516475677490234375	0.1827472281560706957037609754479490220546722412109375	0.8657561735424661453208727834862656891345977783203125	-1.1219115823328176	1.9136565210057013	GDF10;ENTPD2;PIK3R1
GTEX-U3ZM-0826-SM-4DXU6_bladder_male_40-49_years	2/545	0.1767045433724256653373885228575090877711772918701171875	0.85360816818096962865780596985132433474063873291015625	0.1778021192892130508678150135892792604863643646240234375	0.85891023766875751466187693949905224144458770751953125	-1.085809239696418	1.8820072994809738	EDNRA;EPHA3
GTEX-PW2O-0008-SM-48TEB_skin_male_20-29_years	3/1069	0.1866043096815774016139499735800200141966342926025390625	0.8722503323344590331345216327463276684284210205078125	0.1877228547614931686293715529245673678815364837646484375	0.87746347921320799745359408916556276381015777587890625	-1.1129546200727016	1.8683891459141373	CDH11;CLEC11A;MEOX2
GTEX-X5EB-0726-SM-46MVR_thyroid_male_40-49_years	4/1664	0.20032955104199390294894556063809432089328765869140625	0.8816343171457228233833802732988260686397552490234375	0.201497737605030924346039000738528557121753692626953125	0.88661501796807729025573507897206582129001617431640625	-1.1560437955208773	1.8586774034222993	GDF10;COL4A4;COL4A3;EPHA3
GTEX-WEY5-2326-SM-3GIKK_skin_female_40-49_years	3/1072	0.1876724431428664907617331891742651350796222686767578125	0.8722503323344590331345216327463276684284210205078125	0.18879409821702275440458151933853514492511749267578125	0.87746347921320799745359408916556276381015777587890625	-1.104453316278505	1.8478135281019668	THBD;KLF5;PIK3R1
GTEX-WH7G-0008-SM-4LVNM_skin_male_40-49_years	3/1072	0.1876724431428664907617331891742651350796222686767578125	0.8722503323344590331345216327463276684284210205078125	0.18879409821702275440458151933853514492511749267578125	0.87746347921320799745359408916556276381015777587890625	-1.1039419425606298	1.84695797064211	CCBE1;CDH11;CLEC11A
GTEX-S4Q7-0226-SM-4AD5O_adrenal gland_male_20-29_years	4/1622	0.1881390094778163935007597729054396040737628936767578125	0.87234826566461054486723014633753336966037750244140625	0.1892621883473365185235337548874667845666408538818359375	0.87750675826049373551285270877997390925884246826171875	-1.1025696347192138	1.8419243604001903	COL15A1;COL4A4;RBP1;COL4A3
GTEX-XGQ4-1626-SM-4AT6J_esophagus_male_50-59_years	2/574	0.191376771149412261419087144531658850610256195068359375	0.87234826566461054486723014633753336966037750244140625	0.192501773094842454359110206496552564203739166259765625	0.87750675826049373551285270877997390925884246826171875	-1.112729479156074	1.839910623177688	PID1;FHL1
