Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-P4QT-1526-SM-3NMCT_stomach_female_50-59_years	6/574	0.00011966750189364906849752434592204508589929901063442230224609375	0.00475179705436031517284956038338350481353700160980224609375	0.00004720385344127335579093862616417709432425908744335174560546875	0.0018361335644707555032895118785063459654338657855987548828125	-1.6414586129286763	14.823673736955534	SDC4;MYC;HAS1;UAP1;PTX3;NFKB1
GTEX-WY7C-0926-SM-3NB34_adipose tissue_male_50-59_years	7/821	0.00010640255329225260599000646433154315673164092004299163818359375	0.004504382783602769828312784028412352199666202068328857421875	0.000035295689712130026162960338975693730390048585832118988037109375	0.00143135286364510258376447904282713352586142718791961669921875	-1.618084853331578	14.80269489461522	C3;SRPX;PROCR;CILP;ADAMTS1;HAS1;MYC
GTEX-WI4N-1126-SM-3LK7Q_adipose tissue_female_40-49_years	6/606	0.0001609371298545021994157167011252340671489946544170379638671875	0.0060146307745623760199205065646310686133801937103271484375	0.00006365229924619971216791236567900114096119068562984466552734375	0.0023331015839087817544117431367567405686713755130767822265625	-1.6922116556426194	14.780617235361339	C3;SRPX;PROCR;HAS1;UAP1;NFKB1
GTEX-R55D-0326-SM-48FES_adipose tissue_male_50-59_years	6/603	0.0001566450385315706363663357247872909283614717423915863037109375	0.005971308868823473059439521648528170771896839141845703125	0.000061938347169458087145520186478364621507353149354457855224609375	0.0023331015839087817544117431367567405686713755130767822265625	-1.6622749189445933	14.564068600734437	SRPX;PROCR;CILP;GPX3;ADAMTS1;UAP1
GTEX-S95S-1326-SM-2XCDK_adipose tissue_male_60-69_years	6/625	0.00019034249919963264143125958316460355490562506020069122314453125	0.006718385249527774639999311290239347727037966251373291015625	0.000075413582900828914231360078357369047807878814637660980224609375	0.002613423436526907638055572391522218822501599788665771484375	-1.6920926583914737	14.4956256095214	PROCR;LOX;CILP;GPX3;UAP1;CXCL14
GTEX-XAJ8-0926-SM-47JXZ_adipose tissue_male_40-49_years	6/634	0.00020568370190419678171511730369047654676251113414764404296875	0.007000591711239269321342959528919891454279422760009765625	0.00008156203710396622385929432663687066451529972255229949951171875	0.0027273200477220984998261155141108247335068881511688232421875	-1.6928628269886374	14.371002012434927	SRPX;PROCR;LOX;CILP;GPX3;UAP1
GTEX-S4Q7-0526-SM-4AD5N_esophagus_male_20-29_years	6/634	0.00020568370190419678171511730369047654676251113414764404296875	0.007000591711239269321342959528919891454279422760009765625	0.00008156203710396622385929432663687066451529972255229949951171875	0.0027273200477220984998261155141108247335068881511688232421875	-1.6654507787480215	14.138296447547773	C3;PROCR;GPX3;HAS1;PIM1;UAP1
GTEX-P4PP-3026-SM-3P61O_blood vessel_female_30-39_years	5/434	0.0003059940346085713506855963128572284404071979224681854248046875	0.009885163219727745309572952692178660072386264801025390625	0.00014370679949242537031157962434946284702164120972156524658203125	0.0041826336155987263454303359822006314061582088470458984375	-1.7115887259472187	13.850081749023238	C3;CILP;ADAMTS1;MYC;HAS1
GTEX-VJYA-1326-SM-3GIJC_adipose tissue_male_60-69_years	8/1272	0.00025848587507027874672627110186340360087342560291290283203125	0.0086434048751570409507838377294319798238575458526611328125	0.000073791024872599922965026031373980686112190596759319305419921875	0.002613423436526907638055572391522218822501599788665771484375	-1.6522396206329213	13.64860545308578	C3;SRPX;PROCR;ACE;LOX;CILP;UAP1;CXCL14
GTEX-RUSQ-2026-SM-4GIAK_breast_male_50-59_years	7/901	0.00018961867885144471587190173611503496431396342813968658447265625	0.006718385249527774639999311290239347727037966251373291015625	0.000063544620542053560359289920977943211255478672683238983154296875	0.0023331015839087817544117431367567405686713755130767822265625	-1.5864991678016496	13.59708390834889	SRPX;PROCR;GPX3;MYC;PIM1;UAP1;PTX3
GTEX-XUJ4-2526-SM-4BOO4_adipose tissue_female_60-69_years	6/675	0.0002884478658805394676346856019932829440222121775150299072265625	0.00947899366152255527795400524837532429955899715423583984375	0.000114862927018339626883576543026066474340041168034076690673828125	0.003648812314949255453111476299454807303845882415771484375	-1.6540848160833248	13.48243904353404	SRPX;PROCR;GPX3;UAP1;PTX3;CXCL14
GTEX-WK11-2426-SM-3NMAA_adipose tissue_male_50-59_years	7/985	0.000327553644932559138991390312867224565707147121429443359375	0.01023470897117143875443279199544122093357145786285400390625	0.00011105358122508453646605508513545146342949010431766510009765625	0.003587595352796798565953029225283898995257914066314697265625	-1.6535534394545197	13.267879175855851	PROCR;ACE;MYOC;CILP;ADAMTS1;HAS1;MYC
GTEX-WH7G-2226-SM-3NMBN_adipose tissue_male_40-49_years	6/687	0.00031707532853899136372766154323699083761312067508697509765625	0.01007242626992196042612359718759762472473084926605224609375	0.00012642777200200475021078794224393959666485898196697235107421875	0.0039503497284560824820420776859464240260422229766845703125	-1.6466454404838446	13.265986875095042	SRPX;PROCR;CILP;GPX3;UAP1;CXCL14
GTEX-P4QT-0226-SM-3LK68_adipose tissue_female_50-59_years	6/704	0.0003614214098128045761504356647719760076142847537994384765625	0.0109344318587810407361615716581582091748714447021484375	0.00014438471623231892882084637097506174541194923222064971923828125	0.0041826336155987263454303359822006314061582088470458984375	-1.6678324622377543	13.218349373494469	MYOC;CILP;GPX3;UAP1;CXCL14;NFKB1
GTEX-WHSE-0126-SM-3NMBT_skin_male_20-29_years	8/1321	0.0003344811522825413656334614387333203922025859355926513671875	0.0102825980040407057025664272487119887955486774444580078125	0.000096250273261801202692201917532344168648705817759037017822265625	0.003162983117879191070909161709323598188348114490509033203125	-1.6478357298133253	13.187514039915202	PROCR;SDC4;HAS1;MYC;PIM1;CXCL14;NFKB1;HK2
GTEX-U8XE-0826-SM-4E3J1_breast_male_30-39_years	7/1014	0.00039070645367330074544665041713642494869418442249298095703125	0.01155554259547084995640719995435574674047529697418212890625	0.00013302172762997229219471273520269960499717853963375091552734375	0.0040893453687536641949495930248303920961916446685791015625	-1.670223164180503	13.107166536104366	PROCR;HAS1;PIM1;UAP1;TRIB1;NFKB1;HK2
GTEX-OXRL-0226-SM-3NB18_adipose tissue_male_50-59_years	6/716	0.0003955640882134633311111027165196674104663543403148651123046875	0.01155554259547084995640719995435574674047529697418212890625	0.00015824271973434680840613075769596207464928738772869110107421875	0.00450165110169649211602216354322081315331161022186279296875	-1.633051213263184	12.795279176053333	SRPX;PROCR;LOX;CILP;UAP1;CXCL14
GTEX-UPK5-1826-SM-3GAEB_adipose tissue_male_40-49_years	7/1018	0.000400139460283880439746273527390485469368286430835723876953125	0.01155554259547084995640719995435574674047529697418212890625	0.00013631305040425875023217539006026299830409698188304901123046875	0.00412401069953201825091237964215906686149537563323974609375	-1.6291735032098242	12.746160535279447	C3;SRPX;PROCR;ACE;BMPER;CILP;ADAMTS1
GTEX-T5JW-1726-SM-3GADN_adipose tissue_female_20-29_years	7/1028	0.000424528510850797290675229245238142539164982736110687255859375	0.0120768856967405913138691175845451653003692626953125	0.000144834112607301131354919920823931533959694206714630126953125	0.0041826336155987263454303359822006314061582088470458984375	-1.6378541414410763	12.717169895258582	SRPX;PROCR;GPX3;PIM1;UAP1;PTX3;HK2
GTEX-T6MN-0226-SM-32PMD_adipose tissue_male_50-59_years	6/752	0.00051344156504840835104908070007923015509732067584991455078125	0.0143914650438568582357934388937792391516268253326416015625	0.000206284668941650599534309851179614270222373306751251220703125	0.005460813597260917064135643528288710513152182102203369140625	-1.6671326911527407	12.627487064647537	C3;ACE;CILP;UAP1;CXCL14;NFKB1
GTEX-OHPM-0226-SM-3LK61_adipose tissue_male_50-59_years	5/558	0.00095870932511348157245567591644430649466812610626220703125	0.022841249670828699114277782200588262639939785003662109375	0.0004544758534154208257267726356332104842294938862323760986328125	0.01043651779047942255995717886207785340957343578338623046875	-1.788385522759341	12.429141017751384	PROCR;LOX;CILP;UAP1;CXCL14
