Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-OIZH-1626-SM-2HMKI_muscle_male_50-59_years	3/878	0.1535096162305628342270580333206453360617160797119140625	0.59032352420889189215102987873251549899578094482421875	0.14484160927236955362928938484401442110538482666015625	0.55649627923601396872754776268266141414642333984375	-1.042315094653175	1.9532902191779489	H19;ARID5B;SLC7A2
GTEX-S7SF-2026-SM-3K2AS_muscle_female_20-29_years	3/894	0.1594656056791141363060404501084121875464916229248046875	0.6022232906152515941045066938386298716068267822265625	0.15051320042888693961913304519839584827423095703125	0.57027505563481717398843784394557587802410125732421875	-1.0635598972065017	1.9526183509532482	H19;ARID5B;SLC7A2
GTEX-WOFM-1726-SM-3MJFA_blood vessel_male_20-29_years	3/893	0.159091152804732960390765583724714815616607666015625	0.60179088029894900468974583418457768857479095458984375	0.1501565116306686487046562206160160712897777557373046875	0.569856269549176897015740905771963298320770263671875	-1.0592762532693056	1.9472441824670221	TNC;FIBIN;PHLDB2
GTEX-WFG7-0926-SM-4LMK7_blood vessel_male_20-29_years	2/457	0.1574222187046341592253639873888459987938404083251953125	0.5993954544428092834351673445780761539936065673828125	0.1510906511558427478547628197702579200267791748046875	0.57152754481335943381736797164194285869598388671875	-1.0425546506995946	1.9274998428766037	FIBIN;THBS2
GTEX-RNOR-1326-SM-48FDE_esophagus_female_50-59_years	3/906	0.163981415080326209388061897698207758367061614990234375	0.61327459759443481157603628162178210914134979248046875	0.1548160015752706175629072049559908919036388397216796875	0.5771321153731907571682313573546707630157470703125	-1.0645148197078187	1.9246451149512178	COL16A1;PLAGL1;THBS4
GTEX-REY6-0726-SM-2TF4M_blood vessel_male_60-69_years	4/1337	0.149840732904696849470127517633954994380474090576171875	0.58201559844693495637812929999199695885181427001953125	0.1392186202413198403693428417682298459112644195556640625	0.544523167730482260395774574135430157184600830078125	-1.011582169865706	1.920167399787242	TNC;FIBIN;ARID5B;PHLDB2
GTEX-PWN1-1626-SM-2S1OL_muscle_female_40-49_years	3/902	0.1624715912850778487541703043461893685162067413330078125	0.61058723023531691342924432319705374538898468017578125	0.1533771444435348685342290764310746453702449798583984375	0.5764092360175052665027806142461486160755157470703125	-1.0539171612477176	1.915233190688145	H19;ARID5B;SLC7A2
GTEX-QDT8-2526-SM-48TYX_vagina_female_30-39_years	4/1425	0.1762565946321122123396918368598562665283679962158203125	0.6335931934368630447096393254469148814678192138671875	0.1641564461965835663992407944533624686300754547119140625	0.5951510011837963798342343579861335456371307373046875	-1.1026995235769401	1.9140817357574584	COL16A1;MDK;PLAGL1;PTN
GTEX-XMD1-0011-R2B-SM-4AT5N_brain_male_60-69_years	2/477	0.168373178378166399316029355759383179247379302978515625	0.621664924952879172082020886591635644435882568359375	0.1616362950701286660404321082751266658306121826171875	0.59087516198565792624464165783138014376163482666015625	-1.0718849661968217	1.9096407394386317	MARCKSL1;TTYH2
GTEX-Q734-0726-SM-48TZP_ovary_female_40-49_years	7/2877	0.147821836657159533245931015699170529842376708984375	0.57873403164868530978992566815577447414398193359375	0.1317109102985768165350322078666067682206630706787109375	0.528441520522019647643219286692328751087188720703125	-0.9987134891998226	1.9092880528922431	LGALS3BP;MARCKSL1;COL16A1;MDK;PLAGL1;ADAM12;COL12A1
GTEX-OHPL-2426-SM-48TDN_ovary_female_60-69_years	4/1358	0.1559898820328564361670231619427795521914958953857421875	0.59590194208921232199571704768459312617778778076171875	0.1450145205154610705822193494896055199205875396728515625	0.55649627923601396872754776268266141414642333984375	-1.0275116451753197	1.9090797825643167	LGALS3BP;MARCKSL1;COL16A1;MDK
GTEX-SUCS-1426-SM-4DM5W_pancreas_male_70-79_years	2/479	0.1694759978061108618430097294549341313540935516357421875	0.621770102886127773444968624971807003021240234375	0.162698766471171041292365089248050935566425323486328125	0.59221327732824047274107215343974530696868896484375	-1.0585691518456837	1.8790067877499643	CXCL9;GRB10
GTEX-O5YW-1826-SM-2YUN2_blood vessel_male_50-59_years	2/484	0.1722388311609591993178725033430964685976505279541015625	0.6274892442478152698726034941500984132289886474609375	0.1653608964059050112638260543462820351123809814453125	0.5962779987222275313030195320607163012027740478515625	-1.067557459343086	1.8776982175689962	FBLN7;TNC
GTEX-WZTO-0011-R7B-SM-4E3IS_brain_male_40-49_years	4/1348	0.153049152837221147382962271876749582588672637939453125	0.59032352420889189215102987873251549899578094482421875	0.14224202199836322169090863098972477018833160400390625	0.54973335713891635645467204085434786975383758544921875	-0.9999691301443274	1.87693820620856	PLA2G16;MARCKSL1;TTYH2;PTN
GTEX-PLZ4-0926-SM-2S1OI_muscle_female_50-59_years	3/932	0.1739026002254557001780455038897343911230564117431640625	0.631010218686410606636627562693320214748382568359375	0.1642771014066720935975496331593603827059268951416015625	0.5951510011837963798342343579861335456371307373046875	-1.0604904603969907	1.8550734423424386	H19;ARID5B;SLC7A2
GTEX-S4P3-1626-SM-3K2AZ_muscle_female_50-59_years	3/903	0.162848623643059353671702638166607357561588287353515625	0.6110122588876538696212037393706850707530975341796875	0.1537364314551742106029763590413494966924190521240234375	0.5767887549452412887518448769696988165378570556640625	-1.0205574453291715	1.8522446095524385	H19;ARID5B;SLC7A2
GTEX-QDVN-0126-SM-4GIC9_blood vessel_male_50-59_years	2/464	0.1612385560517345661768473519259714521467685699462890625	0.60792712908756596501547164734802208840847015380859375	0.1547647787768031413246916372372652404010295867919921875	0.5771321153731907571682313573546707630157470703125	-1.0075580765340035	1.8386628054087113	TNC;THBS2
GTEX-T6MN-0926-SM-32PLX_heart_male_50-59_years	3/940	0.176991421745242460961122787921340204775333404541015625	0.63426492467528838847812266976688988506793975830078125	0.1672248850170503231549190559235285036265850067138671875	0.59644830651336722127098255441524088382720947265625	-1.0596874958287685	1.8350121039348657	LGALS3BP;PHLDB2;THBS4
