Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-P4PP-3026-SM-3P61O_blood vessel_female_30-39_years	2/434	0.004498561147648883450089751789846559404395520687103271484375	0.2209058835331214332153848545203800313174724578857421875	0.004889497490773575018307983697241070331074297428131103515625	0.23832610570280221562455835737637244164943695068359375	-1.76749385865788	9.551532708600401	COL6A6;ANGPTL1
GTEX-OIZI-0226-SM-2XCEE_adipose tissue_male_40-49_years	3/1550	0.004124015328405059195582271769353610579855740070343017578125	0.2209058835331214332153848545203800313174724578857421875	0.004625904818168480141238330105579734663479030132293701171875	0.23832610570280221562455835737637244164943695068359375	-1.6683919147524824	9.161019872941518	TSC22D3;ENPP2;COL6A6
GTEX-S4Z8-1726-SM-3K2AX_adipose tissue_male_60-69_years	2/542	0.006942953551086286818894155459247485850937664508819580078125	0.2209058835331214332153848545203800313174724578857421875	0.00752926088373904837947048207524858298711478710174560546875	0.23832610570280221562455835737637244164943695068359375	-1.8329553383307269	9.109839374907809	G0S2;ANGPTL1
GTEX-RUSQ-0926-SM-47JWU_esophagus_male_50-59_years	2/511	0.0061901764513001278356085776977124623954296112060546875	0.2209058835331214332153848545203800313174724578857421875	0.0067167447313743779135908340549576678313314914703369140625	0.23832610570280221562455835737637244164943695068359375	-1.787553245053771	9.089335880211111	TSC22D3;ANGPTL1
GTEX-WRHK-0826-SM-3MJFG_adipose tissue_female_20-29_years	2/485	0.00559039436324716872139806156383201596327126026153564453125	0.2209058835331214332153848545203800313174724578857421875	0.006069110967296133772597155342509722686372697353363037109375	0.23832610570280221562455835737637244164943695068359375	-1.7310021937280253	8.978198505795046	G0S2;ANGPTL1
GTEX-OHPK-1826-SM-2YUMR_blood vessel_female_50-59_years	2/529	0.006622310406398191316712509291164678870700299739837646484375	0.2209058835331214332153848545203800313174724578857421875	0.007183213074292441914503459798879703157581388950347900390625	0.23832610570280221562455835737637244164943695068359375	-1.763059148665509	8.845816000188492	TSC22D3;ANGPTL1
GTEX-S341-2026-SM-2XCAA_blood vessel_female_40-49_years	2/579	0.00789449653622809055519837784231640398502349853515625	0.2209058835331214332153848545203800313174724578857421875	0.0085558649111564348543890190512684057466685771942138671875	0.23832610570280221562455835737637244164943695068359375	-1.8269736869379238	8.845456442713562	TSC22D3;ANGPTL1
GTEX-QV31-1626-SM-2S1QC_blood vessel_male_30-39_years	2/527	0.006573615793442303713300933765140143805183470249176025390625	0.2209058835331214332153848545203800313174724578857421875	0.0071306551527583784955144352579736732877790927886962890625	0.23832610570280221562455835737637244164943695068359375	-1.749968176778165	8.793049783525507	ENPP2;ANGPTL1
GTEX-P4QS-1826-SM-2S1NI_blood vessel_male_60-69_years	2/584	0.00802747750247759066233310676352630252949893474578857421875	0.2209058835331214332153848545203800313174724578857421875	0.00869929895018544015183881157327050459571182727813720703125	0.23832610570280221562455835737637244164943695068359375	-1.8179232224788482	8.771270368326862	TSC22D3;ANGPTL1
GTEX-PLZ4-1326-SM-2S1O7_blood vessel_female_50-59_years	2/577	0.007841595965932389444841277281739166937768459320068359375	0.2209058835331214332153848545203800313174724578857421875	0.00849880362591375580760821861758813611231744289398193359375	0.23832610570280221562455835737637244164943695068359375	-1.804919979500312	8.750816816926939	TSC22D3;ANGPTL1
